"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","HC1 Area","HC2 Area","HC3 Area","CHB1 Area","CHB2 Area","CHB3 Area","LC1 Area","LC2 Area","LC3 Area","HCC1 Area","HCC2 Area","HCC3 Area","Sample Profile (Ratio)","HC Area","CHB Area","LC Area","HCC Area","Group Profile (Ratio)","Avg. Mass","Description"
95,true,"P27169|PON1_HUMAN",25.26,43.66,16,16,"Carbamidomethylation",231870.56,187694.6,251294.88,287920.62,302417.8,281238.56,130591.016,191880.22,163001.58,219003.0,199507.72,206274.6,1.05:0.85:1.14:1.30:1.37:1.27:0.59:0.87:0.74:0.99:0.90:0.93,223620.02,290525.7,161824.27,208261.78,1.01:1.31:0.73:0.94,39731,"Serum paraoxonase/arylesterase 1 OS=Homo sapiens OX=9606 GN=PON1 PE=1 SV=3"
1954,true,"Q03936|ZNF92_HUMAN",10.51,1.37,1,1,"",1110.0483,860.49756,1333.818,1115.6753,0.0,0.0,1064.0175,529.3396,0.0,1418.7062,1144.5687,1150.1876,1.37:1.06:1.65:1.38:0.00:0.00:1.31:0.65:0.00:1.75:1.41:1.42,1101.4546,1115.6753,796.6785,1237.8208,1.04:1.05:0.75:1.16,68487,"Zinc finger protein 92 OS=Homo sapiens OX=9606 GN=ZNF92 PE=1 SV=2"
1741,true,"Q9HB20|PKHA3_HUMAN",7.18,3.33,1,1,"",2136.6174,828.41797,171430.81,163393.7,80172.164,91175.36,146306.08,51707.715,50305.08,8626.914,38814.715,33548.35,0.03:0.02:2.45:2.34:1.15:1.30:2.09:0.74:0.72:0.12:0.56:0.48,58131.95,111580.41,82772.95,26996.66,0.83:1.60:1.18:0.39,33861,"Pleckstrin homology domain-containing family A member 3 OS=Homo sapiens OX=9606 GN=PLEKHA3 PE=1 SV=2"
263,true,"P0DJI9|SAA2_HUMAN",2.91,13.11,9,2,"",743.2331,1435.414,1220.4794,533.0833,910.7619,938.5578,1095.3888,1654.4072,1688.6887,721.81323,4797.9663,924.03033,0.54:1.03:0.88:0.38:0.66:0.68:0.79:1.19:1.22:0.52:3.46:0.67,1133.0421,794.13434,1479.4949,2147.9365,0.82:0.57:1.07:1.55,13527,"Serum amyloid A-2 protein OS=Homo sapiens OX=9606 GN=SAA2 PE=1 SV=1"
202,false,"P68133|ACTS_HUMAN",20.74,4.24,7,1,"",4014.976,4624.8926,5783.0176,5374.2593,4328.116,5162.6323,1010.0319,2381.1343,1896.8136,3400.0088,9027.455,7170.85,0.89:1.02:1.28:1.19:0.96:1.14:0.22:0.53:0.42:0.75:2.00:1.59,4807.6284,5365.5605,2144.5156,6532.7715,1.02:1.14:0.46:1.39,42051,"Actin, alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1"
678,true,"A1A4V9|CF119_HUMAN",7.38,4.23,1,1,"",3216.5056,0.0,0.0,584.5433,2021.519,605.52057,963.8998,534.50085,507.4686,643.2781,690.23267,845.40955,3.64:0.00:0.00:0.66:2.29:0.68:1.09:0.60:0.57:0.73:0.78:0.96,3216.5056,1070.5276,668.62305,726.30676,2.26:0.75:0.47:0.51,37921,"Cilia- and flagella-associated protein 119 OS=Homo sapiens OX=9606 GN=CFAP119 PE=2 SV=1"
290,true,"P07900|HS90A_HUMAN",10.03,2.05,2,1,"",0.0,477.2044,0.0,0.0,0.0,3210.9443,0.0,1374.6401,1326.4718,5849.1016,7002.152,4268.0327,0.00:0.24:0.00:0.00:0.00:1.64:0.00:0.70:0.68:2.99:3.57:2.18,477.2044,3210.9443,1350.5559,5706.4287,0.18:1.20:0.50:2.12,84660,"Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5"
1176,true,"Q9BXT4|TDRD1_HUMAN",25.83,1.61,1,1,"",6840.704,5926.5195,8892.325,2438.6467,1963.4208,2284.448,3248.8926,721.794,1893.699,12055.328,7151.8823,8052.9766,1.34:1.16:1.74:0.48:0.38:0.45:0.63:0.14:0.37:2.35:1.40:1.57,7219.8496,2228.8384,1954.7952,9086.729,1.41:0.44:0.38:1.77,132024,"Tudor domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TDRD1 PE=1 SV=2"
240,true,"P01718|LV327_HUMAN",15.73,39.82,8,4,"Carbamidomethylation",34060.18,26885.926,24852.79,25122.87,32403.58,27264.41,44064.562,45482.766,34561.57,40714.67,35143.977,32598.848,1.01:0.80:0.74:0.75:0.96:0.81:1.31:1.35:1.03:1.21:1.05:0.97,30274.357,28995.805,41965.277,36152.5,0.88:0.84:1.22:1.05,12165,"Immunoglobulin lambda variable 3-27 OS=Homo sapiens OX=9606 GN=IGLV3-27 PE=1 SV=2"
326,true,"P01034|CYTC_HUMAN",20.71,38.36,4,4,"Carbamidomethylation",6200.507,6199.5757,5634.282,4736.5034,2084.0627,1157.9077,10289.374,11292.717,16469.346,10033.27,6437.4463,20527.12,0.74:0.74:0.67:0.56:0.25:0.14:1.22:1.34:1.96:1.19:0.76:2.44,6246.2305,2832.6953,12683.8125,16052.734,0.66:0.30:1.34:1.70,15799,"Cystatin-C OS=Homo sapiens OX=9606 GN=CST3 PE=1 SV=1"
202,false,"P62736|ACTA_HUMAN",20.74,4.24,6,1,"",4014.976,4624.8926,5783.0176,5374.2593,4328.116,5162.6323,1010.0319,2381.1343,1896.8136,3400.0088,9027.455,7170.85,0.89:1.02:1.28:1.19:0.96:1.14:0.22:0.53:0.42:0.75:2.00:1.59,4807.6284,5365.5605,2144.5156,6532.7715,1.02:1.14:0.46:1.39,42009,"Actin, aortic smooth muscle OS=Homo sapiens OX=9606 GN=ACTA2 PE=1 SV=1"
465,true,"P0CG47|UBB_HUMAN",6.38,10.92,2,2,"",1835.5109,3349.867,2141.5881,1087.4418,796.4878,646.40155,5135.56,888.0948,7611.199,4182.74,782.7134,576.85333,0.76:1.38:0.89:0.45:0.33:0.27:2.12:0.37:3.15:1.73:0.32:0.24,2442.322,843.4437,4544.951,1847.4357,1.01:0.35:1.88:0.76,25762,"Polyubiquitin-B OS=Homo sapiens OX=9606 GN=UBB PE=1 SV=1"
108,true,"Q03591|FHR1_HUMAN",21.21,11.21,21,4,"Carbamidomethylation",20613.861,22696.785,29050.969,32945.203,30992.148,27940.266,18946.145,18654.152,13490.322,26286.066,21979.15,21879.113,0.87:0.95:1.22:1.38:1.30:1.17:0.80:0.78:0.57:1.10:0.92:0.92,24120.54,30625.871,17030.207,23381.443,1.01:1.29:0.72:0.98,37651,"Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=2"
232,true,"P23083|HV102_HUMAN",20.41,22.22,6,2,"",2174.5479,4326.048,5063.79,5986.949,5951.7417,6168.2354,8631.603,11537.055,8649.13,6051.0312,7295.2905,7900.25,0.33:0.65:0.76:0.90:0.90:0.93:1.30:1.74:1.30:0.91:1.10:1.19,3854.7952,6035.642,9605.929,7082.1904,0.58:0.91:1.45:1.07,13085,"Immunoglobulin heavy variable 1-2 OS=Homo sapiens OX=9606 GN=IGHV1-2 PE=1 SV=2"
300,true,"P05062|ALDOB_HUMAN",12.10,22.80,5,5,"Carbamidomethylation",1465.2191,759.372,793.84607,1513.8503,2086.0889,2324.3447,1477.3739,1215.3354,1310.9182,1075.7036,1510.9526,1881.4893,1.01:0.52:0.55:1.04:1.44:1.60:1.02:0.84:0.90:0.74:1.04:1.30,1302.3843,1974.7614,1334.5425,1857.385,0.81:1.22:0.83:1.15,39473,"Fructose-bisphosphate aldolase B OS=Homo sapiens OX=9606 GN=ALDOB PE=1 SV=2"
410,true,"P00558|PGK1_HUMAN",18.84,4.08,1,1,"Carbamidomethylation",1052.7394,2179.886,1489.1776,493.66998,1156.414,620.84143,528.3074,509.60535,504.42,858.2471,1099.3568,785.87036,1.12:2.32:1.58:0.53:1.23:0.66:0.56:0.54:0.54:0.91:1.17:0.84,1573.9343,756.9751,514.1109,914.4914,1.67:0.81:0.55:0.97,44615,"Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3"
657,true,"O00468|AGRIN_HUMAN",19.16,0.44,1,1,"",2617.5266,2668.1824,3610.0432,1440.5901,1047.35,1223.8694,7670.7,11290.316,10414.968,849.0116,4682.907,5883.8667,0.59:0.60:0.81:0.32:0.24:0.28:1.72:2.54:2.34:0.19:1.05:1.32,2965.2507,1237.2698,9791.995,3805.2617,0.67:0.28:2.20:0.86,217320,"Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6"
18,false,"Q02325|PLGB_HUMAN",24.04,18.75,3,2,"Carbamidomethylation",32094.125,60858.633,53494.387,17366.049,29329.873,29623.988,19005.645,16244.853,14928.068,44103.89,32752.79,36690.84,1.00:1.89:1.66:0.54:0.91:0.92:0.59:0.50:0.46:1.37:1.02:1.14,48815.715,25439.97,16726.188,37849.17,1.52:0.79:0.52:1.18,10971,"Plasminogen-like protein B OS=Homo sapiens OX=9606 GN=PLGLB2 PE=3 SV=1"
81,true,"O43866|CD5L_HUMAN",22.41,57.64,27,27,"Carbamidomethylation",254852.19,267587.06,223888.36,165814.38,162627.27,154480.88,210948.53,185692.3,175923.28,137358.08,179438.34,191817.73,1.32:1.39:1.16:0.86:0.84:0.80:1.10:0.96:0.91:0.71:0.93:1.00,248775.88,160974.17,190854.7,169538.06,1.29:0.84:0.99:0.88,38088,"CD5 antigen-like OS=Homo sapiens OX=9606 GN=CD5L PE=1 SV=1"
324,true,"P08709|FA7_HUMAN",5.13,9.44,3,3,"Carbamidomethylation",607.64386,3227.48,957.41284,5880.435,1562.8303,1623.2397,1286.3853,987.65027,1431.1199,1713.1742,2714.1472,4118.6885,0.28:1.48:0.44:2.70:0.72:0.75:0.59:0.45:0.66:0.79:1.25:1.89,2150.801,3022.1685,1448.8,2848.67,0.91:1.28:0.61:1.20,51594,"Coagulation factor VII OS=Homo sapiens OX=9606 GN=F7 PE=1 SV=1"
338,true,"P98160|PGBM_HUMAN",2.19,0.34,1,1,"Carbamidomethylation",471.96182,743.80084,0.0,545.74207,1058.8898,1432.7142,1490.76,794.1283,482.4255,725.66174,1118.9989,1353.9344,0.55:0.87:0.00:0.64:1.24:1.68:1.75:0.93:0.57:0.85:1.31:1.59,607.88135,1012.44867,922.4379,1066.1984,0.67:1.12:1.02:1.18,468830,"Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens OX=9606 GN=HSPG2 PE=1 SV=4"
278,true,"P02776|PLF4_HUMAN",50.37,57.43,8,8,"Carbamidomethylation",101368.61,113351.12,116471.39,42732.71,48672.855,44997.33,17214.986,18161.56,22243.42,53266.57,92920.25,86401.7,1.61:1.79:1.84:0.68:0.77:0.71:0.27:0.29:0.35:0.84:1.47:1.37,110397.03,45467.633,19206.654,77529.5,1.75:0.72:0.30:1.23,10845,"Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2"
1768,true,"Q9ULB1|NRX1A_HUMAN",4.36,0.61,1,1,"",1176.2352,2504.2712,3009.8477,1627.9453,953.4857,1548.3884,1272.6588,1759.4376,1830.043,1698.4601,2220.805,1999.5443,0.65:1.39:1.67:0.90:0.53:0.86:0.71:0.98:1.02:0.94:1.23:1.11,2230.1182,1376.6064,1620.7131,1972.9364,1.24:0.76:0.90:1.10,161883,"Neurexin-1 OS=Homo sapiens OX=9606 GN=NRXN1 PE=1 SV=1"
328,true,"P69891|HBG1_HUMAN",5.91,31.29,3,3,"",4238.8438,6228.904,1155.4667,4679.1006,4341.5786,6544.186,4714.9263,3989.5469,2750.9717,8142.1313,11408.985,4669.6035,0.81:1.19:0.22:0.89:0.83:1.25:0.90:0.76:0.53:1.55:2.18:0.89,4047.3616,5787.0166,3818.4814,9069.189,0.71:1.02:0.67:1.60,16140,"Hemoglobin subunit gamma-1 OS=Homo sapiens OX=9606 GN=HBG1 PE=1 SV=2"
205,false,"A0A075B6K2|LV312_HUMAN",4.94,9.57,4,2,"",1191.0461,1645.3221,12172.796,472.6268,11477.98,9114.125,1018.25903,1117.8486,855.34216,687.09235,751.09515,1148.8898,0.34:0.47:3.51:0.14:3.31:2.63:0.29:0.32:0.25:0.20:0.22:0.33,5003.0547,7021.5776,997.14996,862.3591,1.44:2.02:0.29:0.25,12387,"Immunoglobulin lambda variable 3-12 OS=Homo sapiens OX=9606 GN=IGLV3-12 PE=3 SV=2"
2089,true,"P48681|NEST_HUMAN",3.56,1.48,1,1,"",3981.1265,8762.848,9875.433,7669.8213,8791.849,10934.594,8455.864,8462.112,7934.1426,16745.232,12715.854,6880.1543,0.43:0.95:1.07:0.83:0.95:1.18:0.91:0.91:0.86:1.81:1.37:0.74,7539.8022,9132.088,8284.04,12113.747,0.81:0.99:0.89:1.31,177439,"Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2"
1654,true,"Q96N95|ZN396_HUMAN",16.22,3.88,1,1,"",3665.6147,3116.6133,2241.5945,1479.7264,906.49365,969.9301,1322.7256,3311.5498,1236.6953,2242.6392,3292.6519,3203.3994,1.63:1.39:1.00:0.66:0.40:0.43:0.59:1.47:0.55:1.00:1.46:1.42,3007.941,1118.7168,1956.9902,2912.8967,1.34:0.50:0.87:1.30,38612,"Zinc finger protein 396 OS=Homo sapiens OX=9606 GN=ZNF396 PE=1 SV=2"
99,true,"P01597|KV139_HUMAN",1.17,9.40,25,1,"",1258.4283,1539.1165,846.31476,1518.7024,1325.1984,844.15216,1268.4924,1088.5317,1057.3811,2646.2632,1137.3173,1080.9851,0.97:1.18:0.65:1.17:1.02:0.65:0.98:0.84:0.81:2.03:0.87:0.83,1214.6199,1229.351,1138.1351,1621.5219,0.93:0.94:0.87:1.25,12737,"Immunoglobulin kappa variable 1-39 OS=Homo sapiens OX=9606 GN=IGKV1-39 PE=1 SV=2"
630,true,"Q5FWF4|ZRAB3_HUMAN",5.64,1.11,2,2,"",8750.156,112931.836,11752.868,23474.416,2050.878,2014.8239,1533.9735,1436.0801,1373.1411,93196.836,592.3147,28274.889,0.37:4.72:0.49:0.98:0.09:0.08:0.06:0.06:0.06:3.89:0.02:1.18,44478.285,9180.039,1447.7316,40688.01,1.86:0.38:0.06:1.70,123248,"DNA annealing helicase and endonuclease ZRANB3 OS=Homo sapiens OX=9606 GN=ZRANB3 PE=1 SV=2"
316,true,"Q6S8J3|POTEE_HUMAN",4.67,2.42,5,1,"Carbamidomethylation",412.5881,9594.308,8697.803,8865.1455,4593.911,4093.6611,3381.1199,1405.1968,1054.8867,0.0,1138.7135,837.3898,0.11:2.61:2.37:2.41:1.25:1.11:0.92:0.38:0.29:0.00:0.31:0.23,6234.8994,5850.906,1947.0677,988.05164,1.66:1.56:0.52:0.26,121363,"POTE ankyrin domain family member E OS=Homo sapiens OX=9606 GN=POTEE PE=2 SV=3"
1019,true,"Q5HYJ1|TECRL_HUMAN",10.60,2.75,1,1,"",2620.5637,2248.703,2525.9783,2382.75,1322.8881,1199.1998,1644.852,1821.6923,1790.7557,2138.2869,1923.6597,2092.8213,1.33:1.14:1.28:1.21:0.67:0.61:0.83:0.92:0.91:1.08:0.97:1.06,2465.0815,1634.9459,1752.4333,2051.5894,1.25:0.83:0.89:1.04,42009,"Trans-2,3-enoyl-CoA reductase-like OS=Homo sapiens OX=9606 GN=TECRL PE=1 SV=1"
1182,true,"Q9H195|MUC3B_HUMAN",25.21,1.05,1,1,"Carbamidomethylation",11187.352,13279.998,7460.494,2859.7788,3116.9854,1842.8636,13587.463,4916.7583,4121.417,13394.419,15232.076,13292.835,1.29:1.53:0.86:0.33:0.36:0.21:1.56:0.57:0.47:1.54:1.75:1.53,10642.614,2904.9146,7541.8794,13973.109,1.21:0.33:0.86:1.59,131402,"Mucin-3B (Fragment) OS=Homo sapiens OX=9606 GN=MUC3B PE=2 SV=2"
567,true,"Q86UP2|KTN1_HUMAN",13.15,1.25,1,1,"",28486.742,17373.65,14000.474,29050.982,17809.814,15762.839,9564.141,5696.7285,4675.0674,6159.204,8711.12,708.04724,2.16:1.32:1.06:2.21:1.35:1.20:0.73:0.43:0.36:0.47:0.66:0.05,19953.621,20874.545,6645.312,5192.7905,1.52:1.59:0.50:0.39,156275,"Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1"
259,true,"Q12805|FBLN3_HUMAN",26.92,27.79,10,10,"Carbamidomethylation",3969.0935,4359.16,4401.718,6031.896,5252.237,6155.867,11691.98,11845.424,10391.053,4889.9873,10101.289,8629.336,0.54:0.60:0.60:0.83:0.72:0.84:1.60:1.62:1.42:0.67:1.38:1.18,4997.617,6254.642,11309.485,7873.537,0.66:0.82:1.49:1.03,54641,"EGF-containing fibulin-like extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=EFEMP1 PE=1 SV=2"
1950,true,"Q9HCJ0|TNR6C_HUMAN",7.56,0.53,1,1,"",974.91736,537.80505,527.6696,2350.5078,21437.756,799.42303,1529.0638,1339.0702,1323.4557,776.5834,929.3158,967.9768,0.35:0.19:0.19:0.84:7.68:0.29:0.55:0.48:0.47:0.28:0.33:0.35,680.1307,8195.8955,1397.1965,891.292,0.24:2.94:0.50:0.32,175964,"Trinucleotide repeat-containing gene 6C protein OS=Homo sapiens OX=9606 GN=TNRC6C PE=1 SV=3"
1390,true,"Q6PEW1|ZCH12_HUMAN",1.98,1.99,1,1,"",535.94696,25118.938,601.03156,332.31866,16029.362,14414.643,17796.805,1886.4281,4083.7388,766.37744,1535.6464,887.31775,0.08:3.59:0.09:0.05:2.29:2.06:2.54:0.27:0.58:0.11:0.22:0.13,8751.972,10258.774,7922.3237,1063.1139,1.25:1.47:1.13:0.15,45369,"Zinc finger CCHC domain-containing protein 12 OS=Homo sapiens OX=9606 GN=ZCCHC12 PE=1 SV=2"
60,true,"P09871|C1S_HUMAN",21.44,54.07,39,39,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)",51355.438,66657.66,60305.5,41886.66,54322.312,62454.914,59862.68,66009.33,66588.14,84192.484,88616.734,84453.83,0.78:1.02:0.92:0.64:0.83:0.95:0.91:1.01:1.02:1.28:1.35:1.29,59439.53,53785.426,64570.625,86731.7,0.90:0.81:0.98:1.31,76684,"Complement C1s subcomponent OS=Homo sapiens OX=9606 GN=C1S PE=1 SV=1"
114,true,"A0A0C4DH73|KV112_HUMAN",4.90,15.38,18,3,"Oxidation (M)",16594.885,1216.3112,774.8703,919.0222,619.7476,556.3464,1252.1349,680.51776,588.8624,1218.6859,1089.3717,1012.6633,7.51:0.55:0.35:0.42:0.28:0.25:0.57:0.31:0.27:0.55:0.49:0.46,6195.3555,698.3721,840.505,1106.907,2.80:0.32:0.38:0.50,12645,"Immunoglobulin kappa variable 1-12 OS=Homo sapiens OX=9606 GN=IGKV1-12 PE=3 SV=1"
156,true,"P02745|C1QA_HUMAN",2.47,28.98,13,13,"Carbamidomethylation",40785.656,68143.8,69971.09,49372.082,50468.312,51954.78,67419.9,52577.48,63563.164,52939.746,62618.605,67695.48,0.70:1.17:1.20:0.85:0.87:0.89:1.16:0.90:1.09:0.91:1.08:1.16,59633.51,50598.39,61186.848,61084.61,1.03:0.87:1.05:1.05,26017,"Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2"
997,true,"O94880|PHF14_HUMAN",68.21,2.82,1,1,"",38031.992,32821.324,34481.516,126493.57,118696.78,116801.69,158169.36,201681.7,177836.5,35984.68,32530.525,25228.688,0.42:0.36:0.38:1.38:1.30:1.28:1.73:2.20:1.94:0.39:0.36:0.28,35111.61,120664.016,179229.19,31247.965,0.38:1.32:1.96:0.34,100053,"PHD finger protein 14 OS=Homo sapiens OX=9606 GN=PHF14 PE=1 SV=2"
352,true,"O00187|MASP2_HUMAN",42.53,9.33,5,5,"Carbamidomethylation",12972.343,12721.697,11124.855,9389.967,8861.223,8987.547,5137.0986,4073.3281,4772.978,4823.9053,7051.3027,4945.4976,1.64:1.61:1.41:1.19:1.12:1.14:0.65:0.52:0.60:0.61:0.89:0.63,12272.965,9079.578,4661.135,5606.902,1.55:1.15:0.59:0.71,75702,"Mannan-binding lectin serine protease 2 OS=Homo sapiens OX=9606 GN=MASP2 PE=1 SV=4"
253,true,"P00746|CFAD_HUMAN",16.87,38.74,7,7,"Carbamidomethylation",8197.79,6725.7197,8238.962,6496.539,7015.157,5836.4893,9076.658,9158.141,7722.783,10656.159,9203.439,8019.297,1.02:0.84:1.03:0.81:0.87:0.73:1.13:1.14:0.96:1.33:1.15:1.00,7720.824,6449.395,8652.527,9292.965,0.96:0.80:1.08:1.16,27033,"Complement factor D OS=Homo sapiens OX=9606 GN=CFD PE=1 SV=5"
191,true,"P00742|FA10_HUMAN",25.11,28.89,13,13,"Carbamidomethylation",24721.527,23591.574,12919.777,11819.488,12984.383,9077.678,4808.278,5222.1025,8237.782,11696.901,15351.929,13398.244,1.93:1.84:1.01:0.92:1.01:0.71:0.38:0.41:0.64:0.91:1.20:1.05,20410.959,11293.85,6652.994,13482.358,1.57:0.87:0.51:1.04,54732,"Coagulation factor X OS=Homo sapiens OX=9606 GN=F10 PE=1 SV=2"
655,true,"Q5H9R4|ARMX4_HUMAN",13.26,0.70,1,1,"Oxidation (M)",525.7148,11694.281,15149.78,39556.188,56070.04,59541.59,54640.64,38886.67,38344.03,6385.315,17208.115,11999.448,0.02:0.40:0.52:1.36:1.92:2.04:1.87:1.33:1.31:0.22:0.59:0.41,9123.259,51722.605,43957.113,11864.293,0.31:1.77:1.51:0.41,235964,"Armadillo repeat-containing X-linked protein 4 OS=Homo sapiens OX=9606 GN=ARMCX4 PE=1 SV=3"
1445,true,"O00522|KRIT1_HUMAN",4.13,1.09,1,1,"",342.546,481.886,1267.7095,3945.4204,701.4037,539.5044,400.44617,1797.6963,1876.4818,14797.634,1080.0415,1507.7445,0.14:0.20:0.53:1.65:0.29:0.23:0.17:0.75:0.78:6.18:0.45:0.63,697.3805,1728.7761,1358.2081,5795.14,0.29:0.72:0.57:2.42,84348,"Krev interaction trapped protein 1 OS=Homo sapiens OX=9606 GN=KRIT1 PE=1 SV=2"
1810,true,"Q0D2K5|EGFEM_HUMAN",1.50,11.28,1,1,"Carbamidomethylation",452.68658,394.66736,1979.7004,814.3677,1688.4626,1525.4229,420.66458,1213.6427,1860.4261,1182.7865,852.1231,1284.7216,0.40:0.35:1.74:0.71:1.48:1.34:0.37:1.07:1.63:1.04:0.75:1.13,942.35144,1342.7511,1164.9111,1106.5437,0.83:1.18:1.02:0.97,21632,"Putative EGF-like and EMI domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EGFEM1P PE=5 SV=1"
2131,true,"Q9BX66|SRBS1_HUMAN",21.44,0.85,1,1,"",890.09143,4233.434,23192.434,22994.994,49568.664,51721.184,88944.29,115202.76,85331.46,86941.414,90998.695,88642.16,0.02:0.07:0.39:0.39:0.84:0.88:1.51:1.95:1.44:1.47:1.54:1.50,9438.653,41428.28,96492.836,88860.76,0.16:0.70:1.63:1.50,142513,"Sorbin and SH3 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SORBS1 PE=1 SV=3"
311,true,"P10809|CH60_HUMAN",8.79,5.24,1,1,"Oxidation (M)",837.11176,17053.078,10772.378,1245.7721,622.3298,1554.2953,1478.3134,724.45013,1225.5935,801.76434,550.85034,0.0,0.27:5.55:3.51:0.41:0.20:0.51:0.48:0.24:0.40:0.26:0.18:0.00,9554.189,1140.7991,1142.7856,676.3074,3.05:0.36:0.37:0.22,61055,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2"
1882,true,"Q15262|PTPRK_HUMAN",9.17,0.76,1,1,"Carbamidomethylation",1751.3741,1113.3278,3569.1125,4700.588,3419.2837,3644.853,3803.6257,2394.0857,1668.793,5698.9463,4960.0166,2891.9177,0.53:0.34:1.08:1.42:1.04:1.10:1.15:0.73:0.51:1.73:1.50:0.88,2144.6047,3921.575,2622.1682,4516.96,0.65:1.19:0.79:1.37,162102,"Receptor-type tyrosine-protein phosphatase kappa OS=Homo sapiens OX=9606 GN=PTPRK PE=1 SV=2"
939,true,"P21675|TAF1_HUMAN",3.21,0.53,1,1,"",0.0,1145.9081,1640.3502,989.37256,1646.2776,1523.524,1710.1611,1308.5637,672.7363,2216.8298,1929.1367,1371.2715,0.00:0.85:1.22:0.73:1.22:1.13:1.27:0.97:0.50:1.65:1.43:1.02,1393.1292,1386.3914,1230.487,1839.0793,0.95:0.95:0.84:1.26,212677,"Transcription initiation factor TFIID subunit 1 OS=Homo sapiens OX=9606 GN=TAF1 PE=1 SV=2"
242,true,"Q9Y490|TLN1_HUMAN",20.41,2.36,3,3,"Carbamidomethylation",1669.3738,874.16516,2344.2725,0.0,9384.897,22092.588,2419.5522,3761.6323,1397.663,0.0,1855.5548,1205.4767,0.43:0.22:0.60:0.00:2.40:5.64:0.62:0.96:0.36:0.00:0.47:0.31,1629.2705,19979.02,2985.8154,1967.3376,0.25:3.01:0.45:0.30,269767,"Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3"
853,true,"Q9UI12|VATH_HUMAN",18.88,4.14,1,1,"",1714.2809,2256.1423,1883.5287,1150.9436,1101.1936,1033.6115,821.66437,1175.5377,1329.506,2612.535,2490.7234,1367.259,1.09:1.43:1.19:0.73:0.70:0.65:0.52:0.74:0.84:1.66:1.58:0.87,1951.3173,1095.2495,1108.9027,2156.839,1.24:0.69:0.70:1.37,55883,"V-type proton ATPase subunit H OS=Homo sapiens OX=9606 GN=ATP6V1H PE=1 SV=1"
1690,true,"Q96JB1|DYH8_HUMAN",28.30,0.18,1,1,"",13574.113,11476.5205,12373.852,5026.207,6482.016,6441.4414,7643.41,5955.5093,8587.001,7364.62,9734.739,8236.412,1.58:1.34:1.44:0.59:0.76:0.75:0.89:0.69:1.00:0.86:1.14:0.96,12474.828,5983.2217,7395.3066,8445.257,1.45:0.70:0.86:0.98,514664,"Dynein axonemal heavy chain 8 OS=Homo sapiens OX=9606 GN=DNAH8 PE=1 SV=2"
128,true,"P0DP09|KV113_HUMAN",1.16,29.06,16,2,"",79325.64,62441.4,99302.45,61946.754,74345.6,75281.44,106921.24,108057.98,112313.93,21892.281,139955.83,135597.69,0.88:0.70:1.11:0.69:0.83:0.84:1.19:1.20:1.25:0.24:1.56:1.51,80527.57,70994.38,109097.72,99554.02,0.89:0.79:1.21:1.11,12569,"Immunoglobulin kappa variable 1-13 OS=Homo sapiens OX=9606 GN=IGKV1-13 PE=3 SV=1"
1096,true,"Q06730|ZN33A_HUMAN",26.03,1.23,1,1,"",66334.516,57384.63,94726.61,2071.7795,2196.4453,3757.2551,30243.24,5093.8467,201986.02,190263.33,230336.23,251072.9,0.70:0.61:1.00:0.02:0.02:0.04:0.32:0.05:2.13:2.01:2.43:2.65,72815.25,2675.16,79107.7,223890.83,0.77:0.03:0.84:2.37,94384,"Zinc finger protein 33A OS=Homo sapiens OX=9606 GN=ZNF33A PE=1 SV=3"
871,true,"Q8TEW8|PAR3L_HUMAN",12.80,1.49,1,1,"Carbamidomethylation",670.84955,883.81964,1468.7504,51726.754,14188.766,14638.023,19650.98,1115.5863,601.258,2006.0983,22045.713,10736.529,0.06:0.08:0.13:4.44:1.22:1.26:1.69:0.10:0.05:0.17:1.89:0.92,1007.8065,26851.182,7122.6084,11596.113,0.09:2.31:0.61:1.00,132494,"Partitioning defective 3 homolog B OS=Homo sapiens OX=9606 GN=PARD3B PE=1 SV=2"
